date,temperature_2m_mean,precipitation_sum,rain_sum,precipitation_hours,et0_fao_evapotranspiration,latitude,longitude,elevation,slope,land_cover
2022-10-02,23.5,0.9,0.9,5.0,3.11,18.241,73.4469,452,42.87217712402344,116
2022-10-03,23.6,2.2,2.2,9.0,3.43,18.241,73.4469,452,42.87217712402344,116
2022-10-04,24.4,0.8,0.8,6.0,4.15,18.241,73.4469,452,42.87217712402344,116
2022-10-05,23.9,0.6,0.6,4.0,3.58,18.241,73.4469,452,42.87217712402344,116
2022-10-06,23.3,19.5,19.5,11.0,2.93,18.241,73.4469,452,42.87217712402344,116
2022-10-07,22.2,20.2,20.2,24.0,1.7,18.241,73.4469,452,42.87217712402344,116
2022-10-08,22.7,22.0,22.0,19.0,2.24,18.241,73.4469,452,42.87217712402344,116
2022-10-09,24.1,0.0,0.0,0.0,4.04,18.241,73.4469,452,42.87217712402344,116
2022-10-10,24.0,22.2,22.2,8.0,3.18,18.241,73.4469,452,42.87217712402344,116
2022-10-11,24.3,15.8,15.8,14.0,3.14,18.241,73.4469,452,42.87217712402344,116
2022-10-12,23.2,40.8,40.8,23.0,1.93,18.241,73.4469,452,42.87217712402344,116
2022-10-13,24.2,8.0,8.0,7.0,3.11,18.241,73.4469,452,42.87217712402344,116
2022-10-14,24.3,20.9,20.9,12.0,3.11,18.241,73.4469,452,42.87217712402344,116
2022-10-15,25.1,0.1,0.1,1.0,3.76,18.241,73.4469,452,42.87217712402344,116
2022-10-16,25.3,6.9,6.9,10.0,4.24,18.241,73.4469,452,42.87217712402344,116
2022-10-17,24.3,7.8,7.8,10.0,2.82,18.241,73.4469,452,42.87217712402344,116
2022-10-18,23.3,10.5,10.5,10.0,2.11,18.241,73.4469,452,42.87217712402344,116
2022-10-19,24.2,5.1,5.1,11.0,2.78,18.241,73.4469,452,42.87217712402344,116
2022-10-20,24.6,2.0,2.0,4.0,3.24,18.241,73.4469,452,42.87217712402344,116
2022-10-21,25.0,5.7,5.7,5.0,3.27,18.241,73.4469,452,42.87217712402344,116
2022-10-22,25.2,4.5,4.5,6.0,4.1,18.241,73.4469,452,42.87217712402344,116
2022-10-23,24.4,0.0,0.0,0.0,5.59,18.241,73.4469,452,42.87217712402344,116
2022-10-24,23.0,0.0,0.0,0.0,4.77,18.241,73.4469,452,42.87217712402344,116
2022-10-25,23.1,0.0,0.0,0.0,4.59,18.241,73.4469,452,42.87217712402344,116
2022-10-26,23.1,0.0,0.0,0.0,4.71,18.241,73.4469,452,42.87217712402344,116
2022-10-27,23.0,0.0,0.0,0.0,4.85,18.241,73.4469,452,42.87217712402344,116
2022-10-28,23.1,0.0,0.0,0.0,5.2,18.241,73.4469,452,42.87217712402344,116
2022-10-29,23.7,0.0,0.0,0.0,5.51,18.241,73.4469,452,42.87217712402344,116
2022-10-30,24.1,0.0,0.0,0.0,5.84,18.241,73.4469,452,42.87217712402344,116
2022-10-31,23.6,0.0,0.0,0.0,5.16,18.241,73.4469,452,42.87217712402344,116
2022-11-01,23.2,0.0,0.0,0.0,5.21,18.241,73.4469,452,42.87217712402344,116
2022-11-02,24.7,0.0,0.0,0.0,4.9,18.241,73.4469,452,42.87217712402344,116
2022-11-03,25.1,0.0,0.0,0.0,5.5,18.241,73.4469,452,42.87217712402344,116
2022-11-04,25.5,0.0,0.0,0.0,5.75,18.241,73.4469,452,42.87217712402344,116
2022-11-05,26.0,0.0,0.0,0.0,6.11,18.241,73.4469,452,42.87217712402344,116
2022-11-06,25.6,0.0,0.0,0.0,5.78,18.241,73.4469,452,42.87217712402344,116
2022-11-07,25.0,0.0,0.0,0.0,5.08,18.241,73.4469,452,42.87217712402344,116
2022-11-08,25.5,0.0,0.0,0.0,4.69,18.241,73.4469,452,42.87217712402344,116
2022-11-09,24.6,0.0,0.0,0.0,4.93,18.241,73.4469,452,42.87217712402344,116
2022-11-10,24.3,0.0,0.0,0.0,5.54,18.241,73.4469,452,42.87217712402344,116
2022-11-11,24.1,0.0,0.0,0.0,5.18,18.241,73.4469,452,42.87217712402344,116
2022-11-12,25.0,0.0,0.0,0.0,5.52,18.241,73.4469,452,42.87217712402344,116
2022-11-13,24.9,0.0,0.0,0.0,5.52,18.241,73.4469,452,42.87217712402344,116
2022-11-14,25.9,0.0,0.0,0.0,4.63,18.241,73.4469,452,42.87217712402344,116
2022-11-15,25.5,0.0,0.0,0.0,4.36,18.241,73.4469,452,42.87217712402344,116
2022-11-16,24.4,0.0,0.0,0.0,4.61,18.241,73.4469,452,42.87217712402344,116
2022-11-17,24.0,0.0,0.0,0.0,5.21,18.241,73.4469,452,42.87217712402344,116
2022-11-18,23.6,0.0,0.0,0.0,5.52,18.241,73.4469,452,42.87217712402344,116
2022-11-19,23.0,0.0,0.0,0.0,5.2,18.241,73.4469,452,42.87217712402344,116
2022-11-20,21.9,0.0,0.0,0.0,5.07,18.241,73.4469,452,42.87217712402344,116
2022-11-21,22.1,0.0,0.0,0.0,4.94,18.241,73.4469,452,42.87217712402344,116
2022-11-22,24.4,0.0,0.0,0.0,4.74,18.241,73.4469,452,42.87217712402344,116
2022-11-23,25.3,0.0,0.0,0.0,4.65,18.241,73.4469,452,42.87217712402344,116
2022-11-24,25.9,0.0,0.0,0.0,4.47,18.241,73.4469,452,42.87217712402344,116
2022-11-25,26.0,0.7,0.7,5.0,3.78,18.241,73.4469,452,42.87217712402344,116
2022-11-26,25.8,0.9,0.9,6.0,3.51,18.241,73.4469,452,42.87217712402344,116
2022-11-27,25.6,1.4,1.4,6.0,3.01,18.241,73.4469,452,42.87217712402344,116
2022-11-28,25.1,0.0,0.0,0.0,3.53,18.241,73.4469,452,42.87217712402344,116
2022-11-29,24.6,0.0,0.0,0.0,4.06,18.241,73.4469,452,42.87217712402344,116
2022-11-30,24.6,0.0,0.0,0.0,4.67,18.241,73.4469,452,42.87217712402344,116
2022-12-01,24.3,0.0,0.0,0.0,5.24,18.241,73.4469,452,42.87217712402344,116
2022-12-02,24.7,0.0,0.0,0.0,4.77,18.241,73.4469,452,42.87217712402344,116
2022-12-03,25.2,0.2,0.2,2.0,3.77,18.241,73.4469,452,42.87217712402344,116
2022-12-04,25.9,0.1,0.1,1.0,3.59,18.241,73.4469,452,42.87217712402344,116
2022-12-05,26.2,0.8,0.8,3.0,3.74,18.241,73.4469,452,42.87217712402344,116
2022-12-06,25.9,0.0,0.0,0.0,4.4,18.241,73.4469,452,42.87217712402344,116
2022-12-07,25.1,0.0,0.0,0.0,4.45,18.241,73.4469,452,42.87217712402344,116
2022-12-08,24.6,0.0,0.0,0.0,4.6,18.241,73.4469,452,42.87217712402344,116
2022-12-09,22.6,0.0,0.0,0.0,5.37,18.241,73.4469,452,42.87217712402344,116
2022-12-10,23.4,0.0,0.0,0.0,4.99,18.241,73.4469,452,42.87217712402344,116
2022-12-11,24.9,0.8,0.8,4.0,4.2,18.241,73.4469,452,42.87217712402344,116
2022-12-12,25.2,0.2,0.2,2.0,3.44,18.241,73.4469,452,42.87217712402344,116
2022-12-13,25.4,0.0,0.0,0.0,3.63,18.241,73.4469,452,42.87217712402344,116
2022-12-14,26.1,0.0,0.0,0.0,3.5,18.241,73.4469,452,42.87217712402344,116
2022-12-15,25.7,0.7,0.7,3.0,3.35,18.241,73.4469,452,42.87217712402344,116
2022-12-16,26.1,0.0,0.0,0.0,4.1,18.241,73.4469,452,42.87217712402344,116
2022-12-17,26.2,0.0,0.0,0.0,4.2,18.241,73.4469,452,42.87217712402344,116
2022-12-18,26.4,0.0,0.0,0.0,4.4,18.241,73.4469,452,42.87217712402344,116
2022-12-19,25.7,0.0,0.0,0.0,4.99,18.241,73.4469,452,42.87217712402344,116
2022-12-20,25.0,0.0,0.0,0.0,4.86,18.241,73.4469,452,42.87217712402344,116
2022-12-21,24.9,0.0,0.0,0.0,4.83,18.241,73.4469,452,42.87217712402344,116
2022-12-22,25.2,0.0,0.0,0.0,4.45,18.241,73.4469,452,42.87217712402344,116
2022-12-23,24.4,0.0,0.0,0.0,4.12,18.241,73.4469,452,42.87217712402344,116
2022-12-24,23.1,0.0,0.0,0.0,4.01,18.241,73.4469,452,42.87217712402344,116
2022-12-25,22.6,0.0,0.0,0.0,4.08,18.241,73.4469,452,42.87217712402344,116
2022-12-26,23.4,0.0,0.0,0.0,4.14,18.241,73.4469,452,42.87217712402344,116
2022-12-27,24.7,0.0,0.0,0.0,4.18,18.241,73.4469,452,42.87217712402344,116
2022-12-28,25.2,0.0,0.0,0.0,4.53,18.241,73.4469,452,42.87217712402344,116
2022-12-29,25.3,0.0,0.0,0.0,4.42,18.241,73.4469,452,42.87217712402344,116
2022-12-30,25.2,0.0,0.0,0.0,4.45,18.241,73.4469,452,42.87217712402344,116
2022-12-31,24.4,0.0,0.0,0.0,4.27,18.241,73.4469,452,42.87217712402344,116
2023-01-01,22.9,0.0,0.0,0.0,4.01,18.241,73.4469,452,42.87217712402344,116
2023-01-02,23.8,0.0,0.0,0.0,4.65,18.241,73.4469,452,42.87217712402344,116
2023-01-03,23.7,0.0,0.0,0.0,4.49,18.241,73.4469,452,42.87217712402344,116
2023-01-04,23.6,0.0,0.0,0.0,3.82,18.241,73.4469,452,42.87217712402344,116
2023-01-05,24.1,0.0,0.0,0.0,3.63,18.241,73.4469,452,42.87217712402344,116
2023-01-06,24.4,0.0,0.0,0.0,4.2,18.241,73.4469,452,42.87217712402344,116
2023-01-07,24.1,0.0,0.0,0.0,4.3,18.241,73.4469,452,42.87217712402344,116
2023-01-08,23.4,0.0,0.0,0.0,4.58,18.241,73.4469,452,42.87217712402344,116
2023-01-09,23.2,0.0,0.0,0.0,5.0,18.241,73.4469,452,42.87217712402344,116
2023-01-10,23.1,0.0,0.0,0.0,5.44,18.241,73.4469,452,42.87217712402344,116
2023-01-11,23.4,0.0,0.0,0.0,4.89,18.241,73.4469,452,42.87217712402344,116
2023-01-12,22.2,0.0,0.0,0.0,4.32,18.241,73.4469,452,42.87217712402344,116
2023-01-13,20.7,0.0,0.0,0.0,3.93,18.241,73.4469,452,42.87217712402344,116
2023-01-14,19.9,0.0,0.0,0.0,3.92,18.241,73.4469,452,42.87217712402344,116
2023-01-15,21.1,0.0,0.0,0.0,4.26,18.241,73.4469,452,42.87217712402344,116
2023-01-16,21.4,0.0,0.0,0.0,4.1,18.241,73.4469,452,42.87217712402344,116
2023-01-17,21.9,0.0,0.0,0.0,4.2,18.241,73.4469,452,42.87217712402344,116
2023-01-18,23.4,0.0,0.0,0.0,4.55,18.241,73.4469,452,42.87217712402344,116
2023-01-19,23.5,0.0,0.0,0.0,4.58,18.241,73.4469,452,42.87217712402344,116
2023-01-20,23.0,0.0,0.0,0.0,4.37,18.241,73.4469,452,42.87217712402344,116
2023-01-21,23.0,0.0,0.0,0.0,4.38,18.241,73.4469,452,42.87217712402344,116
2023-01-22,21.7,0.0,0.0,0.0,4.27,18.241,73.4469,452,42.87217712402344,116
2023-01-23,21.4,0.0,0.0,0.0,4.22,18.241,73.4469,452,42.87217712402344,116
2023-01-24,20.6,0.0,0.0,0.0,3.96,18.241,73.4469,452,42.87217712402344,116
2023-01-25,21.4,0.0,0.0,0.0,4.01,18.241,73.4469,452,42.87217712402344,116
2023-01-26,23.5,0.0,0.0,0.0,4.1,18.241,73.4469,452,42.87217712402344,116
2023-01-27,25.3,0.0,0.0,0.0,4.61,18.241,73.4469,452,42.87217712402344,116
2023-01-28,24.7,0.0,0.0,0.0,5.18,18.241,73.4469,452,42.87217712402344,116
2023-01-29,23.2,0.1,0.1,1.0,3.98,18.241,73.4469,452,42.87217712402344,116
2023-01-30,23.1,0.0,0.0,0.0,4.14,18.241,73.4469,452,42.87217712402344,116
2023-01-31,24.4,0.0,0.0,0.0,4.59,18.241,73.4469,452,42.87217712402344,116
2023-02-01,25.3,0.0,0.0,0.0,5.36,18.241,73.4469,452,42.87217712402344,116
2023-02-02,25.3,0.0,0.0,0.0,5.7,18.241,73.4469,452,42.87217712402344,116
2023-02-03,25.0,0.0,0.0,0.0,5.91,18.241,73.4469,452,42.87217712402344,116
2023-02-04,25.1,0.0,0.0,0.0,5.73,18.241,73.4469,452,42.87217712402344,116
2023-02-05,25.0,0.0,0.0,0.0,5.55,18.241,73.4469,452,42.87217712402344,116
2023-02-06,24.5,0.0,0.0,0.0,5.01,18.241,73.4469,452,42.87217712402344,116
2023-02-07,24.3,0.0,0.0,0.0,4.92,18.241,73.4469,452,42.87217712402344,116
2023-02-08,25.4,0.0,0.0,0.0,5.32,18.241,73.4469,452,42.87217712402344,116
2023-02-09,26.7,0.0,0.0,0.0,6.13,18.241,73.4469,452,42.87217712402344,116
2023-02-10,26.5,0.0,0.0,0.0,5.81,18.241,73.4469,452,42.87217712402344,116
2023-02-11,26.0,0.0,0.0,0.0,5.91,18.241,73.4469,452,42.87217712402344,116
2023-02-12,27.0,0.0,0.0,0.0,6.49,18.241,73.4469,452,42.87217712402344,116
2023-02-13,26.5,0.0,0.0,0.0,7.41,18.241,73.4469,452,42.87217712402344,116
2023-02-14,26.2,0.0,0.0,0.0,6.71,18.241,73.4469,452,42.87217712402344,116
2023-02-15,26.1,0.0,0.0,0.0,6.76,18.241,73.4469,452,42.87217712402344,116
2023-02-16,27.2,0.0,0.0,0.0,7.3,18.241,73.4469,452,42.87217712402344,116
2023-02-17,27.5,0.0,0.0,0.0,7.24,18.241,73.4469,452,42.87217712402344,116
2023-02-18,27.3,0.0,0.0,0.0,7.15,18.241,73.4469,452,42.87217712402344,116
2023-02-19,26.9,0.0,0.0,0.0,7.04,18.241,73.4469,452,42.87217712402344,116
2023-02-20,26.1,0.0,0.0,0.0,5.8,18.241,73.4469,452,42.87217712402344,116
2023-02-21,27.1,0.0,0.0,0.0,6.09,18.241,73.4469,452,42.87217712402344,116
2023-02-22,26.5,0.0,0.0,0.0,6.31,18.241,73.4469,452,42.87217712402344,116
2023-02-23,27.8,0.0,0.0,0.0,6.35,18.241,73.4469,452,42.87217712402344,116
2023-02-24,27.7,0.0,0.0,0.0,6.33,18.241,73.4469,452,42.87217712402344,116
2023-02-25,27.7,0.0,0.0,0.0,6.12,18.241,73.4469,452,42.87217712402344,116
2023-02-26,28.1,0.0,0.0,0.0,6.66,18.241,73.4469,452,42.87217712402344,116
2023-02-27,27.5,0.0,0.0,0.0,7.06,18.241,73.4469,452,42.87217712402344,116
2023-02-28,27.3,0.0,0.0,0.0,6.29,18.241,73.4469,452,42.87217712402344,116
2023-03-01,27.3,0.0,0.0,0.0,6.05,18.241,73.4469,452,42.87217712402344,116
2023-03-02,27.5,0.0,0.0,0.0,6.59,18.241,73.4469,452,42.87217712402344,116
2023-03-03,28.0,0.0,0.0,0.0,6.59,18.241,73.4469,452,42.87217712402344,116
2023-03-04,28.5,0.0,0.0,0.0,5.93,18.241,73.4469,452,42.87217712402344,116
2023-03-05,28.2,0.0,0.0,0.0,5.97,18.241,73.4469,452,42.87217712402344,116
2023-03-06,28.2,0.0,0.0,0.0,6.26,18.241,73.4469,452,42.87217712402344,116
2023-03-07,26.1,0.3,0.3,2.0,6.32,18.241,73.4469,452,42.87217712402344,116
2023-03-08,28.2,0.0,0.0,0.0,6.46,18.241,73.4469,452,42.87217712402344,116
2023-03-09,28.5,0.0,0.0,0.0,6.18,18.241,73.4469,452,42.87217712402344,116
2023-03-10,28.1,0.0,0.0,0.0,6.48,18.241,73.4469,452,42.87217712402344,116
2023-03-11,28.5,0.0,0.0,0.0,6.92,18.241,73.4469,452,42.87217712402344,116
2023-03-12,29.3,0.0,0.0,0.0,5.95,18.241,73.4469,452,42.87217712402344,116
2023-03-13,28.1,0.0,0.0,0.0,5.04,18.241,73.4469,452,42.87217712402344,116
2023-03-14,28.6,0.0,0.0,0.0,5.4,18.241,73.4469,452,42.87217712402344,116
2023-03-15,27.8,0.2,0.2,1.0,3.93,18.241,73.4469,452,42.87217712402344,116
2023-03-16,26.0,0.1,0.1,1.0,4.64,18.241,73.4469,452,42.87217712402344,116
2023-03-17,25.2,0.0,0.0,0.0,4.78,18.241,73.4469,452,42.87217712402344,116
2023-03-18,25.2,0.0,0.0,0.0,5.09,18.241,73.4469,452,42.87217712402344,116
2023-03-19,24.0,0.0,0.0,0.0,5.54,18.241,73.4469,452,42.87217712402344,116
2023-03-20,23.7,0.0,0.0,0.0,5.64,18.241,73.4469,452,42.87217712402344,116
2023-03-21,23.5,0.0,0.0,0.0,5.06,18.241,73.4469,452,42.87217712402344,116
2023-03-22,23.9,0.0,0.0,0.0,5.24,18.241,73.4469,452,42.87217712402344,116
2023-03-23,24.1,0.0,0.0,0.0,5.28,18.241,73.4469,452,42.87217712402344,116
2023-03-24,25.1,0.0,0.0,0.0,5.83,18.241,73.4469,452,42.87217712402344,116
2023-03-25,24.5,0.0,0.0,0.0,6.1,18.241,73.4469,452,42.87217712402344,116
2023-03-26,24.1,0.0,0.0,0.0,5.85,18.241,73.4469,452,42.87217712402344,116
2023-03-27,24.0,0.0,0.0,0.0,5.74,18.241,73.4469,452,42.87217712402344,116
2023-03-28,25.0,0.0,0.0,0.0,5.89,18.241,73.4469,452,42.87217712402344,116
2023-03-29,25.0,0.0,0.0,0.0,5.75,18.241,73.4469,452,42.87217712402344,116
2023-03-30,23.7,0.0,0.0,0.0,5.3,18.241,73.4469,452,42.87217712402344,116
2023-03-31,24.7,0.0,0.0,0.0,5.18,18.241,73.4469,452,42.87217712402344,116
2023-04-01,25.2,0.0,0.0,0.0,6.11,18.241,73.4469,452,42.87217712402344,116
2023-04-02,24.6,0.0,0.0,0.0,5.79,18.241,73.4469,452,42.87217712402344,116
2023-04-03,24.7,0.0,0.0,0.0,5.66,18.241,73.4469,452,42.87217712402344,116
2023-04-04,26.6,0.0,0.0,0.0,5.49,18.241,73.4469,452,42.87217712402344,116
2023-04-05,27.1,0.0,0.0,0.0,5.64,18.241,73.4469,452,42.87217712402344,116
2023-04-06,29.4,0.0,0.0,0.0,6.04,18.241,73.4469,452,42.87217712402344,116
2023-04-07,29.4,0.0,0.0,0.0,5.86,18.241,73.4469,452,42.87217712402344,116
2023-04-08,28.2,0.5,0.5,3.0,6.01,18.241,73.4469,452,42.87217712402344,116
2023-04-09,29.6,0.1,0.1,1.0,5.91,18.241,73.4469,452,42.87217712402344,116
2023-04-10,30.2,0.0,0.0,0.0,6.29,18.241,73.4469,452,42.87217712402344,116
2023-04-11,30.2,0.0,0.0,0.0,5.89,18.241,73.4469,452,42.87217712402344,116
2023-04-12,31.1,0.0,0.0,0.0,5.98,18.241,73.4469,452,42.87217712402344,116
2023-04-13,31.1,0.3,0.3,2.0,5.76,18.241,73.4469,452,42.87217712402344,116
2023-04-14,31.1,0.0,0.0,0.0,6.01,18.241,73.4469,452,42.87217712402344,116
2023-04-15,30.0,0.0,0.0,0.0,6.08,18.241,73.4469,452,42.87217712402344,116
2023-04-16,30.0,0.0,0.0,0.0,6.31,18.241,73.4469,452,42.87217712402344,116
2023-04-17,30.2,0.0,0.0,0.0,5.26,18.241,73.4469,452,42.87217712402344,116
2023-04-18,31.3,0.0,0.0,0.0,6.2,18.241,73.4469,452,42.87217712402344,116
2023-04-19,31.5,0.0,0.0,0.0,6.58,18.241,73.4469,452,42.87217712402344,116
2023-04-20,29.4,0.1,0.1,1.0,6.11,18.241,73.4469,452,42.87217712402344,116
2023-04-21,28.1,0.0,0.0,0.0,6.48,18.241,73.4469,452,42.87217712402344,116
2023-04-22,26.8,0.0,0.0,0.0,6.37,18.241,73.4469,452,42.87217712402344,116
2023-04-23,26.5,0.0,0.0,0.0,5.8,18.241,73.4469,452,42.87217712402344,116
2023-04-24,27.9,0.0,0.0,0.0,5.81,18.241,73.4469,452,42.87217712402344,116
2023-04-25,28.0,0.1,0.1,1.0,5.81,18.241,73.4469,452,42.87217712402344,116
2023-04-26,27.0,0.0,0.0,0.0,5.29,18.241,73.4469,452,42.87217712402344,116
2023-04-27,27.4,0.5,0.5,2.0,5.47,18.241,73.4469,452,42.87217712402344,116
2023-04-28,27.5,0.8,0.8,2.0,5.25,18.241,73.4469,452,42.87217712402344,116
2023-04-29,27.0,0.2,0.2,2.0,5.69,18.241,73.4469,452,42.87217712402344,116
2023-04-30,26.8,0.0,0.0,0.0,6.04,18.241,73.4469,452,42.87217712402344,116
2023-05-01,26.7,0.0,0.0,0.0,6.28,18.241,73.4469,452,42.87217712402344,116
2023-05-02,26.3,1.1,1.1,2.0,4.74,18.241,73.4469,452,42.87217712402344,116
2023-05-03,26.4,0.3,0.3,2.0,5.47,18.241,73.4469,452,42.87217712402344,116
2023-05-04,26.3,0.0,0.0,0.0,5.13,18.241,73.4469,452,42.87217712402344,116
2023-05-05,27.1,0.3,0.3,2.0,5.52,18.241,73.4469,452,42.87217712402344,116
2023-05-06,27.0,0.2,0.2,1.0,5.43,18.241,73.4469,452,42.87217712402344,116
2023-05-07,27.3,3.2,3.2,6.0,4.57,18.241,73.4469,452,42.87217712402344,116
2023-05-08,26.3,14.8,14.8,7.0,2.98,18.241,73.4469,452,42.87217712402344,116
2023-05-09,27.2,1.6,1.6,9.0,3.69,18.241,73.4469,452,42.87217712402344,116
2023-05-10,29.2,0.8,0.8,2.0,5.25,18.241,73.4469,452,42.87217712402344,116
2023-05-11,28.9,0.0,0.0,0.0,5.54,18.241,73.4469,452,42.87217712402344,116
2023-05-12,28.7,0.1,0.1,1.0,5.55,18.241,73.4469,452,42.87217712402344,116
2023-05-13,28.0,1.7,1.7,2.0,5.46,18.241,73.4469,452,42.87217712402344,116
2023-05-14,27.9,0.0,0.0,0.0,6.26,18.241,73.4469,452,42.87217712402344,116
2023-05-15,27.5,0.5,0.5,4.0,5.73,18.241,73.4469,452,42.87217712402344,116
2023-05-16,28.1,0.0,0.0,0.0,6.23,18.241,73.4469,452,42.87217712402344,116
2023-05-17,28.5,0.0,0.0,0.0,6.31,18.241,73.4469,452,42.87217712402344,116
2023-05-18,29.0,0.1,0.1,1.0,6.06,18.241,73.4469,452,42.87217712402344,116
2023-05-19,29.5,0.0,0.0,0.0,6.69,18.241,73.4469,452,42.87217712402344,116
2023-05-20,28.6,0.0,0.0,0.0,6.01,18.241,73.4469,452,42.87217712402344,116
2023-05-21,28.2,0.2,0.2,2.0,5.72,18.241,73.4469,452,42.87217712402344,116
2023-05-22,28.4,0.0,0.0,0.0,5.73,18.241,73.4469,452,42.87217712402344,116
2023-05-23,29.4,0.0,0.0,0.0,6.38,18.241,73.4469,452,42.87217712402344,116
2023-05-24,28.3,0.6,0.6,2.0,5.69,18.241,73.4469,452,42.87217712402344,116
2023-05-25,28.0,0.7,0.7,7.0,5.86,18.241,73.4469,452,42.87217712402344,116
2023-05-26,27.1,3.7,3.7,16.0,4.9,18.241,73.4469,452,42.87217712402344,116
2023-05-27,27.6,0.0,0.0,0.0,5.66,18.241,73.4469,452,42.87217712402344,116
2023-05-28,28.3,0.6,0.6,2.0,5.97,18.241,73.4469,452,42.87217712402344,116
2023-05-29,29.0,0.7,0.7,3.0,5.67,18.241,73.4469,452,42.87217712402344,116
2023-05-30,29.6,0.0,0.0,0.0,5.88,18.241,73.4469,452,42.87217712402344,116
2023-05-31,30.1,0.0,0.0,0.0,5.99,18.241,73.4469,452,42.87217712402344,116
2023-06-01,29.2,0.2,0.2,1.0,6.01,18.241,73.4469,452,42.87217712402344,116
2023-06-02,28.3,0.0,0.0,0.0,5.94,18.241,73.4469,452,42.87217712402344,116
2023-06-03,28.6,0.1,0.1,1.0,5.63,18.241,73.4469,452,42.87217712402344,116
2023-06-04,27.6,1.4,1.4,6.0,4.38,18.241,73.4469,452,42.87217712402344,116
2023-06-05,27.8,0.6,0.6,6.0,5.21,18.241,73.4469,452,42.87217712402344,116
2023-06-06,28.2,0.1,0.1,1.0,5.75,18.241,73.4469,452,42.87217712402344,116
2023-06-07,28.4,1.3,1.3,7.0,5.65,18.241,73.4469,452,42.87217712402344,116
2023-06-08,27.7,2.1,2.1,10.0,5.08,18.241,73.4469,452,42.87217712402344,116
2023-06-09,27.5,7.7,7.7,13.0,4.93,18.241,73.4469,452,42.87217712402344,116
2023-06-10,27.4,7.6,7.6,9.0,4.96,18.241,73.4469,452,42.87217712402344,116
2023-06-11,26.7,7.5,7.5,10.0,4.77,18.241,73.4469,452,42.87217712402344,116
2023-06-12,27.1,7.6,7.6,21.0,5.07,18.241,73.4469,452,42.87217712402344,116
2023-06-13,25.7,8.5,8.5,22.0,4.0,18.241,73.4469,452,42.87217712402344,116
2023-06-14,24.2,17.3,17.3,22.0,2.93,18.241,73.4469,452,42.87217712402344,116
2023-06-15,25.9,6.6,6.6,18.0,4.41,18.241,73.4469,452,42.87217712402344,116
2023-06-16,25.0,15.1,15.1,24.0,3.92,18.241,73.4469,452,42.87217712402344,116
2023-06-17,25.1,10.7,10.7,24.0,4.06,18.241,73.4469,452,42.87217712402344,116
2023-06-18,24.8,7.8,7.8,23.0,3.36,18.241,73.4469,452,42.87217712402344,116
2023-06-19,26.1,3.7,3.7,13.0,4.44,18.241,73.4469,452,42.87217712402344,116
2023-06-20,25.8,7.4,7.4,21.0,4.11,18.241,73.4469,452,42.87217712402344,116
2023-06-21,26.2,3.4,3.4,15.0,4.67,18.241,73.4469,452,42.87217712402344,116
2023-06-22,26.3,4.0,4.0,16.0,4.77,18.241,73.4469,452,42.87217712402344,116
2023-06-23,24.9,10.7,10.7,23.0,3.25,18.241,73.4469,452,42.87217712402344,116
2023-06-24,23.6,30.9,30.9,23.0,2.01,18.241,73.4469,452,42.87217712402344,116
2023-06-25,22.8,17.6,17.6,24.0,1.32,18.241,73.4469,452,42.87217712402344,116
2023-06-26,22.6,25.5,25.5,24.0,1.19,18.241,73.4469,452,42.87217712402344,116
2023-06-27,22.8,17.9,17.9,24.0,1.85,18.241,73.4469,452,42.87217712402344,116
2023-06-28,22.6,48.8,48.8,24.0,1.12,18.241,73.4469,452,42.87217712402344,116
2023-06-29,22.5,56.7,56.7,24.0,1.05,18.241,73.4469,452,42.87217712402344,116
2023-06-30,22.5,104.3,104.3,24.0,1.0,18.241,73.4469,452,42.87217712402344,116
2023-07-01,22.3,45.1,45.1,24.0,1.32,18.241,73.4469,452,42.87217712402344,116
2023-07-02,22.7,44.7,44.7,24.0,1.61,18.241,73.4469,452,42.87217712402344,116
2023-07-03,23.4,32.6,32.6,24.0,1.9,18.241,73.4469,452,42.87217712402344,116
2023-07-04,23.1,42.8,42.8,24.0,1.67,18.241,73.4469,452,42.87217712402344,116
2023-07-05,23.2,25.7,25.7,24.0,1.77,18.241,73.4469,452,42.87217712402344,116
2023-07-06,22.6,62.7,62.7,24.0,1.41,18.241,73.4469,452,42.87217712402344,116
2023-07-07,22.7,90.9,90.9,24.0,0.98,18.241,73.4469,452,42.87217712402344,116
2023-07-08,22.7,60.2,60.2,24.0,1.88,18.241,73.4469,452,42.87217712402344,116
2023-07-09,22.8,26.9,26.9,24.0,2.08,18.241,73.4469,452,42.87217712402344,116
2023-07-10,22.7,17.9,17.9,24.0,1.52,18.241,73.4469,452,42.87217712402344,116
2023-07-11,23.0,13.2,13.2,23.0,2.52,18.241,73.4469,452,42.87217712402344,116
2023-07-12,23.0,11.2,11.2,23.0,1.6,18.241,73.4469,452,42.87217712402344,116
2023-07-13,22.6,27.1,27.1,24.0,1.86,18.241,73.4469,452,42.87217712402344,116
2023-07-14,22.6,48.2,48.2,24.0,1.49,18.241,73.4469,452,42.87217712402344,116
2023-07-15,22.4,15.4,15.4,24.0,1.53,18.241,73.4469,452,42.87217712402344,116
2023-07-16,22.4,24.1,24.1,24.0,1.9,18.241,73.4469,452,42.87217712402344,116
2023-07-17,22.1,39.0,39.0,24.0,1.08,18.241,73.4469,452,42.87217712402344,116
2023-07-18,22.2,69.1,69.1,24.0,0.82,18.241,73.4469,452,42.87217712402344,116
